name,Category,Rating,Nº Reviews,Stars,User Comment,Hours,Plus Code,Address,City,Province,Url,Latitude,Longitude,Url in Maps,categoria_puntuacion
La Leyenda Parrilla,Hamburguesería,4.3,52.0,1.0,"Hamburguesas SÉCAS como aserrín, y sobretodo muy nerviudas.

Los precios son extremadamente altos que no corresponden ni a la calidad, ni a la presentación ni al servicio recibido.","domingo, 5a11:30 PM; lunes, 5a11:30 PM; martes, 5a11:30 PM; miércoles, 5a11:30 PM; jueves, 5a11:30 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM","3R4M+52 Girón, Santander","Cl 10B #21a 09, Girón, Santander","Girón, Santander",Santander,https://wa.me/c/573223045142,7.055451,-73.1674463,https://maps.app.goo.gl/zQzv24Jjob4hrMeX8,4.0-4.5
EL PUENTE AL CARBON,Restaurante de comida rápida,4.4,66.0,1.0,"Era mi comida rápido favorita en Girón, no sé si fue cambio de chef o simplemente ya no utilizan los mismos productos pero han desmejorado muchísimo, quisiera que volvieran las mismas hamburguesas de antes. 😐…","domingo, 2a11:30 PM; lunes, 2a11:30 PM; martes, 2a11:30 PM; miércoles, 2a11:30 PM; jueves, 11:30 AMa11:30 PM; viernes, 2a11:30 PM; sábado, 2a11:30 PM","3R6H+2W Girón, Santander","Cl. 17 #26-05, Santa cruz, Girón, Santander","Girón, Santander",Santander,,7.0600837,-73.1702448,https://maps.app.goo.gl/ketxonmVSQL1zRRF7,4.0-4.5
Subterraneo burguer,Restaurante de comida rápida,4.9,8.0,5.0,Excelente sabor y los ingredientes de la hamburguesa de primera calidad  lo recomiendo al 100%,"domingo, 4:30a11:30 PM; lunes, Cerrado; martes, Cerrado; miércoles, Cerrado; jueves, Cerrado; viernes, 4:30a11:30 PM; sábado, 4:30a11:30 PM","3RCC+MX Girón, Santander","Cra. 34 #36-87 05, Girón, Santander","Girón, Santander",Santander,,7.0716612,-73.1775133,https://maps.app.goo.gl/XtG2ftc87KGsmNru6,4.5-5.0
BURGER PIZZA 502,Restaurante de comida rápida,,,,,"domingo, 12a10 PM; lunes, 10 AMa2 PM, 5a10 PM; martes, 10 AMa2 PM, 5a10 PM; miércoles, 10 AMa2 PM, 5a10 PM; jueves, 10 AMa2 PM, 5a10 PM; viernes, 10 AMa2 PM, 5a10 PM; sábado, 10 AMa2 PM, 5a10 PM","3R6M+R7 Girón, Santander","LAS MEJORES PIZZAS Y HAMBURGUESAS DE, Tv. 21b #20 - 33, Girón, Santander","Girón, Santander",Santander,,7.0621031,-73.1668461,https://maps.app.goo.gl/JyQJAeQ5zXoSaPc26,< 4.0
Street food burger Giron,Restaurante de comida rápida,5.0,1.0,5.0,La comida es deliciosa 😋…,"domingo, 6a11:30 PM; lunes, Cerrado; martes, 6a11:30 PM; miércoles, 6a11:30 PM; jueves, 6a11:30 PM; viernes, 6a11:30 PM; sábado, 6a11:30 PM","3R5P+WF Girón, Santander","Peatonal 14C #36, Girón, Santander","Girón, Santander",Santander,,7.0598271,-73.1637666,https://maps.app.goo.gl/xK5Ln3CsW2jJNikT8,4.5-5.0
702 Burger and Drinks PORTAL,Hamburguesería,4.5,332.0,1.0,Pésimo se demora hasta 1 hora  y aparte re poco cantidad nada acorde al precio que piden por los productos que ofrecen  mi esposa mide 1.50 y es mas grande la mano de ella a comparación con las papas locas que envían por un precio de 30k vean lo que ofrecen y lo que terminan vendiendo,"domingo, 4:30a11:30 PM; lunes, 4:30a11:30 PM; martes, 4:30a11:30 PM; miércoles, 4:30a11:30 PM; jueves, 4:30a11:30 PM; viernes, 4:30a11:30 PM; sábado, 4:30a11:30 PM","3R6J+GF Girón, Santander","687542, Girón, Santander","Girón, Santander",Santander,,7.0612898,-73.1687589,https://maps.app.goo.gl/e5MjNaNVzgKreu9S8,4.5-5.0
House Burguer,Hamburguesería,5.0,5.0,5.0,"Muy buenas Hamburguesas y Pizzas induviduales.

Domicilios en tiempo y precio razonable (Fuera del sector), y muy bien empacado.

Buen sazón.
Buena calidad.","domingo, 6a10:30 PM; lunes, 6a10:30 PM; martes, 6a10:30 PM; miércoles, 6a10:30 PM; jueves, 6a10:30 PM; viernes, 6a10:30 PM; sábado, 6a10:30 PM","3R4J+JQ Girón, Santander","Cl. 12 #22-39, Girón, Santander","Girón, Santander",Santander,,7.0566208,-73.1681015,https://maps.app.goo.gl/Cidxo2vMS5zHUt3h8,4.5-5.0
Comidas Rápidas Tommy,Restaurante,4.5,156.0,5.0,La comida es muy rica y el servicio es bueno. Seria genial que mejoraran el orden de las personas a entrar al lugar. En general es muy buen servicio.,"domingo, 6a11 PM; lunes, Cerrado; martes, Cerrado; miércoles, 6a11 PM; jueves, 6a11 PM; viernes, 6a11 PM; sábado, 6a11 PM","3R6J+G9 Girón, Santander","Cra. 20 #24-38, Girón, Santander","Girón, Santander",Santander,,7.0612742,-73.169061,https://maps.app.goo.gl/fTW9q8jzmwFaW6YG9,4.5-5.0
Comidas Rapidas La Tartara De Andrés,Hamburguesería,4.1,380.0,5.0,"Muy rico, el precio es asequible, el lugar es muy cómodo, está muy bien decorado y la tratara si es de las buenas buenas, recomendado.
Reciben pago con tarjeta, efectivo y transferencia.","domingo, 3 PMa12 AM; lunes, 12 AMa12 PM, 3 PMa12 AM; martes, 3 PMa12 AM; miércoles, 3 PMa12 AM; jueves, 3 PMa12 AM; viernes, 3 PMa12 AM; sábado, 3 PMa12 AM","3RCP+57 Girón, Santander","Cl. 35 #18-03 Local 1, Girón, Santander","Girón, Santander",Santander,,7.0704703,-73.1643161,https://maps.app.goo.gl/QC3sQJiEmvnnGqGR8,4.0-4.5
Papuchis Burger,Hamburguesería,5.0,3.0,5.0,"La comida es deliciosa. Tienen la carne desmechada más rica de todo Girón. La atención muy bien, el ambiente es muy chevere para pasar con amigos, pareja y familia💯💯💯…","domingo, 5:30 PMa12 AM; lunes, 5:30a11 PM; martes, 5:30a11 PM; miércoles, 5:30a11 PM; jueves, 5:30a11 PM; viernes, 5:30a11 PM; sábado, 5:30 PMa12 AM","3R6J+96 Girón, Santander","Cl. 19 #25-95, Girón, Santander","Girón, Santander",Santander,https://wa.me/573176263938,7.0608895,-73.1693972,https://maps.app.goo.gl/eCv3GGKHdvMc4rND9,4.5-5.0
EL TRAGADERO,Hamburguesería,5.0,4.0,5.0,"Fui con mi mami y realmente nos comimos unas hamburguesas deliciosas, sin duda volveré a probar las papas locas!","domingo, 6a10:30 PM; lunes, 6a10:30 PM; martes, 6a10:30 PM; miércoles, 6a10:30 PM; jueves, 6a10:30 PM; viernes, 6a10:30 PM; sábado, 6a10:30 PM","3RHF+3M Girón, Santander","Cl. 37 #29b 361, Bellavista, Girón, Santander","Girón, Santander",Santander,,7.0776722,-73.1757954,https://maps.app.goo.gl/UrX9vByRfPMQsHTx7,4.5-5.0
Yinkgo comidas rapidas,Restaurante,4.5,69.0,1.0,Que horrible que uno vaya a comer y los empleados coman de lo que  uno está pagando !!!,"domingo, 4 PMa12 AM; lunes, 4 PMa12 AM; martes, 4 PMa12 AM; miércoles, 4 PMa12 AM; jueves, 4 PMa12 AM; viernes, 4 PMa12 AM; sábado, 4 PMa12 AM","3R6M+GF Girón, Santander","Cl. 19F #02 # 19, Girón, Santander","Girón, Santander",Santander,,7.0612989,-73.1662803,https://maps.app.goo.gl/p7Fxj3KURMNUUVSg9,4.5-5.0
Que perros,,,,5.0,"Excelente lugar, súper recomendado para ir en familia o celebrar algún evento. El sabor es delicioso y el precio está muy bien para la calidad que ofrecen.","domingo, 5a11 PM; lunes, 5a11 PM; martes, 5a11 PM; miércoles, 5a11 PM; jueves, 5a11 PM; viernes, 5a11:30 PM; sábado, 5a11:30 PM",,"portal campestre, Cra 22D #19-03, Girón, Santander",Girón,Santander,,7.0610031,-73.1680603,,< 4.0
Chicken Burger Cambulos,Restaurante de comida rápida,5.0,5.0,5.0,Servicio muy rápido y todo muy rico,"domingo, 11 AMa11 PM; lunes, 11 AMa11 PM; martes, 11 AMa11 PM; miércoles, 11 AMa11 PM; jueves, 11 AMa11 PM; viernes, 11 AMa11 PM; sábado, 11 AMa11 PM","3R5P+MX Girón, Santander","Cra. 16 #14B-05, Girón, Santander","Girón, Santander",Santander,https://instagram.com/chickencambulos?igshid=YzAwZjE1ZTI0Zg==,7.0591969,-73.1626123,https://maps.app.goo.gl/WmxkamsMiNz8Lo6N6,4.5-5.0
Brank burguer,Restaurante,5.0,1.0,5.0,Buen servicio y buena comida,"domingo, Abierto las 24 horas; lunes, Abierto las 24 horas; martes, Abierto las 24 horas; miércoles, Abierto las 24 horas; jueves, Abierto las 24 horas; viernes, Abierto las 24 horas; sábado, Abierto las 24 horas","3R9F+32 Girón, Santander","Cra. 34 #32-93, Girón, Santander","Girón, Santander",Santander,,7.0676632,-73.1774263,https://maps.app.goo.gl/wwygeyGkH6MtxSUY7,4.5-5.0
Bcomic&apos;s,Comida a domicilio,4.3,73.0,5.0,"Las hamburguesas son deliciosas y grandes. No son baratas pero tampoco muy costosas, son apenas el precio justo por una hamburguesa tan rica. La atención es bastante buena y rápida. Uno de los mejores restaurantes de comida rápida de Girón.","domingo, 5a9 PM; lunes, 5a11 PM; martes, 5a11 PM; miércoles, 5a9 PM; jueves, 5a9 PM; viernes, 5a9 PM; sábado, 5a9 PM","3R6J+8J Girón, Santander","Calle 19n #22c-127, Girón, Santander","Girón, Santander",Santander,,7.0607984,-73.1684338,https://maps.app.goo.gl/hYyNWCkFsMbG75xQ8,4.0-4.5
Sipote filo,Hamburguesería,4.6,5.0,5.0,"Productos frescos, buen servicio","domingo, 12a10 PM; lunes, 12a10 PM; martes, 12a10 PM; miércoles, 12a10 PM; jueves, 12a10 PM; viernes, 12a10 PM; sábado, 12a10 PM","3RCJ+XM Girón, Santander","Cl. 40 # 23-71, Girón, Santander","Girón, Santander",Santander,,7.0724173,-73.1683685,https://maps.app.goo.gl/1GM7XrBRHwSw4KgbA,4.5-5.0
La perrada de jairo,Restaurante de comida rápida,4.8,18.0,5.0,"Excelente calidad además de la atención al cliente, su comida es incomparable y su salsa exquisita","domingo, 5a11:45 PM; lunes, 5a11 PM; martes, 5a11 PM; miércoles, Cerrado; jueves, 5a11 PM; viernes, 5a11 PM; sábado, 5a11:45 PM","3R4J+XC Girón, Santander","Cl. 13a #24-59 a 24-1, Girón, Santander","Girón, Santander",Santander,,7.0573809,-73.1689143,https://maps.app.goo.gl/3wg5umwR7oHVuM1n8,4.5-5.0
Pronto,Restaurante,4.3,6.0,1.0,"Una granizada mal hecha, caliente, unas papas locas de 37 sin sabor, no hay más opinión.
Aún guardo esas papas que encima cayeron mal, o el pollo estaba viejo o algo tenía, si quiere pruebela, ahí está guardada, enserio esa comida no tenía sabor, échele sal o especias a esa vaina hombre.","domingo, 5:30a11 PM; lunes, 5:30a11 PM; martes, 5:30 PMa12 AM; miércoles, 12 AMa5 PM, 5:30a9 PM; jueves, 5:30a11 PM; viernes, 5:30a11 PM; sábado, 5:30a11:30 PM","3R6M+P9 Girón, Santander","Portal campestre, Cl. 19D #19-02, Girón, Santander","Girón, Santander",Santander,,7.0618467,-73.1666183,https://maps.app.goo.gl/TrTSa6qYGHmonDaq7,4.0-4.5
PUNTO KROSTY,Restaurante,4.4,47.0,5.0,Lo que más recomiendo son los patacones rellenos son una combinación de sabores muy ricos 😋🤤,"domingo, 5:30 PMa12 AM; lunes, 5:30 PMa12 AM; martes, 5:30 PMa12 AM; miércoles, 5:30 PMa12 AM; jueves, 5:30 PMa12 AM; viernes, 5:30 PMa12 AM; sábado, 5:30 PMa2 AM","3R6J+8P Girón, Santander","Calle 19 # 22C - 95, Girón, Santander","Girón, Santander",Santander,,7.0607884,-73.1682031,https://maps.app.goo.gl/X8wfWvzaKTHFepmN6,4.0-4.5
Decada&apos;s Burguer,Hamburguesería,,,,,"domingo, Abierto las 24 horas; lunes, 6a10:30 PM; martes, 6a10:30 PM; miércoles, 6a10:30 PM; jueves, 6a10:30 PM; viernes, 6a10:30 PM; sábado, Abierto las 24 horas","3R9C+FW Girón, Santander","Calle 32 y calle 35, Girón, Santander","Girón, Santander",Santander,,7.0687196,-73.177628,https://maps.app.goo.gl/kvTK2opUcRnVvyjs8,< 4.0
Comida rápidas Willy burguer,Restaurante,4.9,23.0,5.0,"Super deliciosa la comida, muy recomendado, los domiciliarios muy respetuoso y el negocio muy ordenado y limpio",,"3RMH+57 Girón, Santander","Cl. 56a #19-03, Girón, Santander","Girón, Santander",Santander,,7.0829537,-73.1717964,https://maps.app.goo.gl/pustbTsVuYa4wSTi9,4.5-5.0
Pepito Pérez Parilla Argentina - Girón,,,,,,"domingo, 12a3 PM, 6a10 PM; lunes, 12a3 PM, 6a10 PM; martes, 12a3 PM, 6a10 PM; miércoles, 12a3 PM, 6a10 PM; jueves, 12a3 PM, 6a10 PM; viernes, 9 AMa5 PM, 6a10 PM; sábado, 12a3 PM, 6a11 PM",,"Carrera 27 # 29-16 Alameda las nieves - Girón Centro, Girón, Santander",Girón,Santander,https://xoonoo.com/?bid=655&amp;lid=668&amp;mid=527,7.0669878,-73.1706874,,< 4.0
Pinchos Brasileiros BurgerDrink,,,,5.0,"Las mejores hamburguesas de Girón, saludables, 100% recomendable","domingo, 6 PMa12 AM; lunes, Cerrado; martes, 6 PMa12 AM; miércoles, 6 PMa12 AM; jueves, 6 PMa12 AM; viernes, 6 PMa12 AM; sábado, 6 PMa12 AM",,"Girón, Santander",Girón,Santander,,7.063424,-73.1640851,,< 4.0
Comidas Rapidas Don Lucho,Restaurante,4.3,353.0,4.0,La comida es  rica. Y el servicio es muy bueno.,"domingo, 8 AMa12:15 PM, 4a8 PM; lunes, Cerrado; martes, 6a9 PM; miércoles, Cerrado; jueves, 6a9 PM; viernes, Cerrado; sábado, 6a9 PM","3RFP+MG Girón, Santander","El Rincon, Cl. 44 #16-108, Girón, Santander","Girón, Santander",Santander,,7.0741729,-73.1637324,https://maps.app.goo.gl/RAcRJN914AHDSTRA8,4.0-4.5
Deli Pizza Burguer,Restaurante,4.2,27.0,5.0,"Excelente atención! Comidas con gran variedad de sabores para disfrutar en familia.
Pizzas con un toque diferente de buen sabor y textura","domingo, 4a11:50 PM; lunes, 4a11:50 PM; martes, 4a11:50 PM; miércoles, 4a11:50 PM; jueves, 4a11:50 PM; viernes, 4a11:50 PM; sábado, 4a11:50 PM","3R6J+G2 Girón, Santander","Cl. 19 #26-11, Girón, Santander","Girón, Santander",Santander,,7.0612754,-73.169977,https://maps.app.goo.gl/1jw32rJhVNHcZw9d8,4.0-4.5
Restaurante y comidas rapidas maná,Restaurante,4.6,17.0,1.0,El señor que reparte los domicilios es Muy grosero me tiro la hamburguesa al suelo solo porque le hice un comentario de la hamburguesa que no tenía jamón ni queso.,"domingo, 9 AMa3:30 PM, 5:20a11:50 PM; lunes, 9 AMa3 AM; martes, 9 AMa3 PM, 5a11:50 PM; miércoles, 9 AMa3 PM, 5a11:50 PM; jueves, 9 AMa3 PM, 5a10:50 PM; viernes, 9 AMa3 PM, 5a11:50 PM; sábado, 9 AMa3 PM, 5a11:50 PM","3R8H+J4 Girón, Santander","RestauranteManaGiron@hotmail.com Calle 29#28-91, Girón, Santander","Girón, Santander",Santander,,7.0665301,-73.1722447,https://maps.app.goo.gl/2YtJdgTFTtTC4vbo8,4.5-5.0
Super Perros La 42,Hamburguesería,4.3,24.0,1.0,Es la peor comida que he comido ....no le comiendo para nada ...como es posible que cobrar 14 mil por una posición de estas que ya es prefabricada...y la atención y la demora es lo que reina en ese local....he quedado muy muy inconforme ....y ni contar el sabor de esta comida ....la mitad del resipiente es puro maíz literalmente tres salchichas ...los dueños deben de ser honestos con la clientela y vender lo que prometen nada que ver con lo especificado en el menu,"domingo, 3 PMa1 AM; lunes, 3 PMa1 AM; martes, 3 PMa1 AM; miércoles, 3 PMa1 AM; jueves, 3 PMa1 AM; viernes, 3 PMa1 AM; sábado, 3 PMa1 AM","3RFJ+96 Girón, Santander","Cra. 26 #41-27, Girón, Santander","Girón, Santander",Santander,https://es.restaurantguru.com/Super-Perros-La-42-Giron,7.0734666,-73.1694648,https://maps.app.goo.gl/cqAsA4w8xNT68pBJ9,4.0-4.5
La Vecindad,Restaurante,4.2,234.0,4.0,"Agradable restaurante, tiene. Una zona al aire libre recomendada, los almuerzos son bueno y a un precio asequible, de noche venden todo tipo de comida rápida, hamburguesa, perros calientes, desgranado, patacones también a precio asequible, ideal para ir en grupos grandes o solo. El servicio es bueno y el pedido no es muy demorado si el restaurante no está tan lleno. Se puede reservar para celebración de pequeños eventos como cumpleaños.",,"3R3M+77 Girón, Santander","Dg. 8b #20a-2 a, Tv. 20a #92, Girón, Santander","Girón, Santander",Santander,,7.0531752,-73.1667683,https://maps.app.goo.gl/3fVMrtfEPG9Hyph48,4.0-4.5
Clasicos burger,Restaurante,3.0,1.0,,,,"3RCR+8C Girón, Santander","Cl. 32A #11 - 20, Girón, Santander","Girón, Santander",Santander,,7.0708034,-73.1589787,https://maps.app.goo.gl/V3JLXoxegG3eJ6XHA,< 4.0
Restaurante y comidas rápidas EL TIGRE DE REY,Restaurante,4.6,30.0,5.0,"La carne más deliciosa, sus platos son muy ricos y se queda satisfecho, tienen buena atención","domingo, 7 AMa9:30 PM; lunes, 7 AMa9:30 PM; martes, 7 AMa9:30 PM; miércoles, Cerrado; jueves, 7 AMa9:30 PM; viernes, 7 AMa9:30 PM; sábado, 7 AMa9:30 PM","3R3J+M5 Girón, Santander","Girón, Santander","Girón, Santander",Santander,,7.0541736,-73.1695263,https://maps.app.goo.gl/29kqxYKF3keLuP7Y6,4.5-5.0
Sabor Argentino,Restaurante,4.6,945.0,4.0,"La hamburguesa se ve buena pero el sabor puede mejorar. 45 minutos para servir, demorado. Buena atención. Buena decoración, vestimenta y ambiente.",,"3R7H+FW Girón, Santander","Parque El Gallineral, Calle 25 # 26- 59, Cra 15 #7AN - 41, Girón, Santander","Girón, Santander",Santander,,7.0636455,-73.1701859,https://maps.app.goo.gl/eK3UbtmSXoqdHWZV9,4.5-5.0
La Campiña Más Q Arepas,Restaurante,4.7,43.0,5.0,"Excelente sitio, familiar buena comida y servicio, se juega parqués mientras se espera.","domingo, 5:30a10:30 PM; lunes, Cerrado; martes, 6a11 PM; miércoles, 6a10:30 PM; jueves, 6a10:30 PM; viernes, 5a11 PM; sábado, 5:30a11 PM","3R8G+CW Girón, Santander","Cl. 28 A #29-28, Girón, Santander","Girón, Santander",Santander,,7.0660988,-73.1727011,https://maps.app.goo.gl/tuNAaPUDYi1eQC2d7,4.5-5.0
Ruta 329,Restaurante,4.6,34.0,5.0,"Excelente lugar para comer y pasar tiempo de calidad con tus seres queridos, comida muy deliciosa, ambiente ameno y muy bien situado.","domingo, 5:45a11 PM; lunes, 5:45a11 PM; martes, 5:45a11 PM; miércoles, Cerrado; jueves, 5:45a11 PM; viernes, 5:45a11 PM; sábado, 5:45 PMa12 AM","3R7M+5R Girón, Santander","Mal. Ciudadela Villamil #Carrera 19 15-76, Girón, Santander","Girón, Santander",Santander,https://instagram.com/ruta_329?igshid=YmMyMTA2M2Y=,7.0629526,-73.1654042,https://maps.app.goo.gl/kktgB4ifNR4STJuh9,4.5-5.0
LAS BRASAS,Restaurante de comida rápida,4.7,29.0,4.0,"El lugar es excelente, muy recomendado para el sector.

La atención a la mesa es buena, y el menú es variado.

Los precios no son tan elevados, para la cantidad que sirven. Súper recomendado.

Cuentan con buen espacio para parqueo en la calle.","domingo, 4a11 PM; lunes, Cerrado; martes, 4a11 PM; miércoles, 4a11 PM; jueves, 4a11 PM; viernes, 4a11 PM; sábado, 4a11 PM","3RJH+H2 Girón, Santander","Cra. 22 C #22 A-77 a 22 A-49, Girón, Santander","Girón, Santander",Santander,,7.0814618,-73.1724897,https://maps.app.goo.gl/jAE7q7s32dc4v82r6,4.5-5.0
"La Terraza | Comida Rapida, Pizza y Restaurante",Restaurante,4.5,673.0,5.0,"Un lugar para disfrutar en familia, con compañeros de trabajo, en pareja... un ambiente muy agradable para realizar cualquier evento,  cuenta con comida deliciosa tienen gran variedad y unas bebidas exquisita","domingo, 4a11 PM; lunes, 4a11 PM; martes, 4a11 PM; miércoles, 4a11 PM; jueves, 4a11 PM; viernes, 4a11 PM; sábado, 4a11 PM","3RFJ+F8 Girón, Santander","Cra. 26 #42-08, Girón, Santander","Girón, Santander",Santander,https://miguelquijano1092.wixsite.com/laterrazagiron,7.0736373,-73.16919,https://maps.app.goo.gl/AbLAb1b65qqzqs1B8,4.5-5.0
Viejo Oeste Girón,Restaurante,4.0,113.0,5.0,"Hay una gran variedad de comida, hamburguesas, alitas, costillas entre otras y excelentes promociones.
La atención es muy buena y el ambiente tiene una temática linda","domingo, 12a11 PM; lunes, 12a11 PM; martes, 12a11 PM; miércoles, 12a11 PM; jueves, 12a11 PM; viernes, 12a11 PM; sábado, 12a11 PM","3R5H+QW Girón, Santander","Cra 26#14b #14, Girón, Santander","Girón, Santander",Santander,https://wa.link/n5pzxw,7.0594961,-73.1701788,https://maps.app.goo.gl/ypXEiUw2Bd66Fgss6,4.0-4.5
